Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
44	11.79948	2.5145047	17.181158	-1.2028183	25.81	13.055034	73.0	0.0	300.0	126012.0	0.09334222222222222	4.267896	0.7505096	5.852783	-0.8600754	10.160485	3.3445544	29.631	-0.32249954	1.8310548e-08	-0.007267239	5.493164e-08	0.0012966349	0.597862	-0.13235569	19.99871	-8.076756	0	0	2.7343678	0.0	1.3961043	0.009410897	1350000	4655.258016586304
45	12.229958	3.1745124	19.994707	-2.652325	24.83	11.772048	56.0	0.0	300.0	128495.0	0.09311231884057972	4.2047997	0.9068372	5.864465	-1.33639	9.170292	3.1842003	27.264492	-1.8517742	-2.0345052e-09	-0.0072363615	-2.009074e-08	0.0051868223	0.59830195	-0.12445244	17.053375	-6.5934668	0	0	2.8117137	0.0	1.4273441	0.009537624	1380000	4760.660441160202
46	12.340099	2.243558	19.120779	6.8606462	28.75	14.65836	80.0	0.0	300.0	131370.0	0.09317021276595745	4.3712854	0.7309497	6.2391567	0.13138875	8.952346	3.3765767	31.439266	-1.9404855	-4.0690105e-09	-0.0070766527	-2.6448568e-08	-0.0025154052	0.61515194	-0.13987902	21.815363	-8.222481	0	0	2.8928723	0.0	1.4345906	0.009360474	1410000	4867.45560336113
47	12.450684	2.0191786	17.950722	5.486022	28.58	12.466099	59.0	0.0	300.0	134228.0	0.09321388888888889	4.30816	0.6437231	5.9776793	1.5046872	9.436609	3.4457836	29.948416	-0.12590858	1.1189779e-08	-0.00757738	1.8310548e-08	-0.00011754151	0.49442318	-0.1083549	19.994362	-7.6409693	0	0	2.667195	0.0	1.402057	0.009406352	1440000	4972.907390594482
48	12.320787	2.2372532	17.169699	6.6802807	25.55	11.703311	50.0	4.0	300.0	136783.0	0.09304965986394557	4.349785	0.63942355	5.931963	1.2379436	9.900836	3.1809013	29.215097	0.54737186	5.086263e-09	-0.0074378937	-2.4414062e-08	0.0030847127	0.5031764	-0.09842163	17.445318	-6.679468	0	0	2.685084	0.0	1.360508	0.009247762	1470000	5078.846226930618
49	12.283273	2.5907407	17.788008	-0.7451166	27.41	13.465582	63.0	0.0	300.0	139524.0	0.093016	4.3596606	0.6411733	5.719524	1.0528696	9.1872	3.1277819	26.040712	0.23085178	-2.0345052e-09	-0.00826651	1.6276042e-08	0.0014625691	0.53325206	-0.1287126	19.505663	-7.6705866	0	0	2.4063518	0.0	1.3801305	0.009704442	1500000	5184.586007118225
50	12.607684	2.1353815	17.38285	7.975801	29.35	13.433075	73.0	0.0	300.0	142459.0	0.09311045751633987	4.410243	0.6338404	5.840884	0.03278475	9.715104	3.4100564	27.89104	-0.47654846	1.2207031e-08	-0.008041207	0.0	0.0044762045	0.5408518	-0.11475697	18.894142	-7.026471	0	0	2.5250204	0.0	1.3685505	0.009764748	1530000	5290.060282707214
51	12.376615	2.275305	17.030846	6.807374	27.58	15.7494	83.0	0.0	300.0	145217.0	0.09308782051282051	4.4427705	0.6114903	5.8814197	1.7572609	9.753572	3.0930386	27.616217	2.0068808	6.1035155e-09	-0.0076385937	2.8483074e-08	0.0012149536	0.57457715	-0.116306454	20.132942	-7.760767	0	0	2.6527495	0.0	1.3939166	0.009610631	1560000	5395.489241838455
52	12.585296	2.13562	18.770119	7.2848883	30.45	13.122024	102.0	8.0	300.0	148262.0	0.09324654088050315	4.4336195	0.6448242	5.8360896	1.1321083	9.631211	3.4960551	26.35592	-0.47660404	-2.0345052e-09	-0.0054446068	-3.2552084e-08	0.001080245	0.53729093	-0.11117628	21.120049	-8.3618	0	0	2.884426	1.0	1.4036193	0.0063221822	1590000	5501.041746139526
53	11.933965	2.3550978	17.165913	3.9350045	26.4	13.612494	77.0	0.0	300.0	150902.0	0.09314938271604939	4.331697	0.67558765	5.7554083	1.2802433	10.419052	3.6436687	33.482304	0.00149142	1.6276042e-08	-0.0074229413	4.0690104e-08	0.003341512	0.5719632	-0.14456019	21.379051	-8.76746	0	0	2.6279657	0.0	1.3935508	0.0099522965	1620000	5607.612137556076
54	12.31825	2.1512082	18.373383	7.4105654	26.86	13.210618	73.0	0.0	300.0	153588.0	0.09308363636363637	4.2745714	0.6733714	5.987851	0.7590509	9.565635	3.345317	27.4436	-0.26199988	-2.0345052e-09	-0.008113348	3.0517577e-09	0.0034053407	0.54245883	-0.10628137	18.37658	-6.7281723	0	0	2.4823456	0.0	1.3775197	0.009668335	1650000	5718.069812297821
55	11.892294	2.410294	17.48204	1.7503809	27.02	13.622761	71.0	0.0	300.0	156290.0	0.0930297619047619	4.287319	0.66492987	5.6723633	0.40990803	9.26226	3.2128453	29.582228	-0.398898	8.138021e-09	-0.0066193724	-5.6966147e-08	-0.0019237101	0.51838696	-0.12718266	20.6901	-8.892531	0	0	3.0485756	0.0	1.3638849	0.009896194	1680000	5827.166327238083
56	12.250483	2.3725202	17.608767	4.6349034	29.1	12.389915	72.0	0.0	300.0	159200.0	0.09309941520467836	4.2687545	0.6173362	5.6636906	1.0534943	9.5748	3.3426213	33.584373	-2.319074	1.2207031e-08	-0.008232723	4.4759116e-08	0.0015495677	0.5312873	-0.11595175	18.85762	-8.077054	0	0	2.5354252	0.0	1.3683882	0.009754986	1710000	5933.594879627228
57	12.360657	2.5228004	18.385958	1.9176738	29.15	12.864973	65.0	2.0	300.0	162115.0	0.09316954022988505	4.3084655	0.7422242	5.681214	-0.6332877	10.202079	3.619053	31.622894	-1.2210777	1.5258789e-09	-0.0079093175	8.138021e-09	0.00031099445	0.5452357	-0.11982697	19.243845	-8.450451	0	0	2.578623	0.0	1.3793308	0.00931086	1740000	6040.67088508606
58	12.202014	3.0114422	19.01023	-0.82058954	25.4	10.6141405	53.0	0.0	300.0	164655.0	0.09302542372881356	4.2594624	0.9229748	6.298512	-1.0180991	9.765073	3.4711263	28.470585	-1.8822678	-2.0345052e-09	-0.006974524	-2.6448568e-08	-0.00075834355	0.62424934	-0.18011999	15.261902	-7.183791	0	0	2.9059887	0.0	1.3942566	0.009599302	1770000	6146.704401254654
59	12.46232	3.3862033	18.526428	-2.4159591	30.28	14.808834	66.0	0.0	300.0	167683.0	0.09315722222222222	4.293959	1.0307076	6.065336	-1.4581447	9.303144	3.509379	27.061554	-2.0407646	1.0172526e-08	-0.0088308435	2.0345052e-09	0.0010255168	0.6077724	-0.17788813	21.61888	-9.343454	0	0	2.2761085	0.0	1.4021857	0.009614599	1800000	6251.957136631012
60	12.496559	2.255491	18.038212	7.703124	27.27	12.230989	58.0	3.0	300.0	170410.0	0.09312021857923497	4.4725885	0.6607651	6.4703174	0.21107753	10.206711	3.5547493	28.398104	-2.382135	-6.1035155e-09	-0.007898148	-4.0690105e-09	-0.0026488435	0.5628923	-0.1360724	19.01223	-8.018966	0	0	2.4984972	0.0	1.38462	0.0094712805	1830000	6358.174023151398
61	12.876013	2.133404	17.92511	7.5338297	26.92	14.555879	60.0	0.0	300.0	173102.0	0.09306559139784946	4.476489	0.6267718	5.9292135	1.1150223	9.939894	3.4050438	29.263704	1.430688	2.0345052e-09	-0.007605267	-1.2207031e-08	0.00039013263	0.46148288	-0.111498564	21.177197	-8.346501	0	0	2.718619	0.0	1.392992	0.00973041	1860000	6463.584929704666
62	12.96203	2.0861995	19.646698	8.079627	29.42	13.127209	67.0	0.0	300.0	176044.0	0.09314497354497354	4.5197897	0.63531333	5.92131	1.2432643	9.8736515	3.6228244	28.092428	0.9894664	-6.1035155e-09	-0.007058596	-6.103516e-08	0.0011430908	0.4828916	-0.1064097	20.682491	-8.367867	0	0	2.7279575	0.0	1.4043219	0.009260399	1890000	6570.0142776966095
63	12.611402	2.2600198	18.777214	0.23405008	28.58	12.936135	58.0	2.0	300.0	178902.0	0.093178125	4.5015764	0.6409303	5.911683	0.73537725	10.357183	3.5346124	29.504875	-2.0779157	4.0690105e-09	-0.0064179893	-1.3224284e-08	0.0006342193	0.5520378	-0.15577611	19.132887	-8.477039	0	0	2.5251162	1.0	1.3685112	0.006418687	1920000	6675.249970912933
64	12.562339	1.9500217	20.333368	6.728315	27.84	13.113139	61.0	5.0	300.0	181686.0	0.0931723076923077	4.4780064	0.6291319	5.94361	-0.61940587	10.100361	3.1772513	26.443735	0.35326597	1.1189779e-08	-0.007142312	8.138021e-09	0.0009866048	0.45963728	-0.11422947	21.894669	-9.756407	0	0	2.709208	0.0	1.3520023	0.009438965	1950000	6781.667296409607
