Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
34	2.1574445	3.5871136	11.037004	-4.3171825	9.04	12.742779	63.0	0.0	300.0	35411.0	0.0337247619047619	0.6747176	0.91840225	3.537506	-2.4624403	1.8449701	2.3664687	21.86214	-1.7791456	-4.0374784e-10	-0.009513717	0.0	-0.015443793	0.79041785	-0.2045058	14.082225	-4.1754427	1.5195246	-0.0011740923	2.0141785	0.0	1.6371489	0.0079508005	1050000	3606.340537548065
35	1.8330346	3.2305324	10.388385	-3.6398199	5.09	7.794992	39.0	0.0	300.0	35920.0	0.03325925925925926	0.6592673	0.88630104	3.4663794	-2.9255078	1.9612855	2.4791899	16.777956	-3.1552641	-3.5946152e-10	-0.0072377855	6.1035155e-09	-0.012770268	0.7264606	-0.1857118	6.0844088	-2.0657215	1.5183505	-0.00261271	2.6370244	0.0	1.6130213	0.0094236825	1080000	3707.486568927765
36	1.6488805	3.2955427	11.788285	-3.4448376	4.55	6.2599916	29.0	0.0	300.0	36375.0	0.03277027027027027	0.6013849	0.848912	3.3273444	-3.2764428	1.4040109	1.9294027	14.498144	-2.098708	-5.907702e-09	-0.008422974	-7.1207684e-09	-0.011252675	0.5723588	-0.17203379	3.990124	-1.3553007	1.5157378	-0.004276395	2.3650436	0.0	1.6108022	0.008949149	1110000	3808.599634170532
37	1.9350934	3.509289	11.32063	-4.58089	6.85	8.636405	35.0	0.0	300.0	37060.0	0.03250877192982456	0.6527754	0.8707279	3.2989073	-2.9749038	1.3103694	1.6078244	12.162051	-0.6813316	-9.284728e-12	-0.007003365	-2.0345052e-09	-0.010477962	0.78384554	-0.2081042	8.206296	-2.3360815	1.5114614	-0.004312396	2.5204425	0.0	1.591413	0.008571538	1140000	3909.6539165973663
38	2.0659926	3.2353804	12.017087	-4.0784836	6.07	8.877224	48.0	0.0	300.0	37667.0	0.03219401709401709	0.77414024	0.91189325	3.449652	-3.55904	2.0092745	2.3225734	17.569147	-1.3723122	8.114816e-10	-0.008612429	0.0	-0.013740414	0.7729233	-0.20636976	6.747543	-1.8950806	1.507149	-0.004860401	2.392802	0.0	1.5857131	0.008733902	1170000	4010.889393091202
39	1.4876184	2.9883478	10.236021	-4.579586	5.31	8.220335	47.0	0.0	300.0	38198.0	0.03183166666666667	0.68424946	0.914011	3.301172	-3.130845	1.649289	1.9748899	14.830556	-2.8665721	-3.6568992e-09	-0.007220943	2.0345052e-09	-0.011068419	0.68995845	-0.22346133	5.419503	-1.8588805	1.5022886	-0.005864501	2.9136925	0.0	1.5840989	0.00933935	1200000	4111.904183387756
40	1.9559436	3.4072163	12.602627	-4.333101	6.29	8.086155	33.0	0.0	300.0	38827.0	0.031566666666666666	0.62022233	0.83509284	3.699525	-2.6741424	1.7538651	1.9850503	15.974362	-2.1603248	2.0286766e-09	-0.011063701	6.1035155e-09	-0.01564789	0.84018165	-0.29017872	7.197853	-2.173502	1.4964241	-0.0061360598	1.900449	0.0	1.5822165	0.008646823	1230000	4213.372674226761
41	1.712214	2.8737764	9.301637	-3.6494267	5.33	8.349916	37.0	0.0	300.0	39360.0	0.03123809523809524	0.7021797	0.8850833	3.4828112	-2.6326978	1.5716608	1.8381891	13.678933	-2.0527182	-4.4933675e-09	-0.00919309	0.0	-0.01293905	0.741656	-0.2067284	6.1145554	-1.667726	1.490288	-0.0070285797	2.2621498	0.0	1.6012001	0.009032678	1260000	4318.044412612915
42	2.5303571	3.704031	14.100717	-3.4996843	5.38	9.079405	56.0	0.0	300.0	39898.0	0.030928682170542635	0.7960453	0.8760034	3.898346	-2.8674	1.6114604	1.9017771	15.256628	-1.8254563	5.8506897e-09	-0.0074757035	1.3224284e-08	-0.012244898	0.92856616	-0.28850925	6.976498	-1.857142	1.4832594	-0.0078121424	2.766676	0.0	1.5932481	0.008640159	1290000	4423.018218755722
43	2.7543335	3.212898	9.991973	-3.2426515	7.19	9.227887	43.0	0.0	300.0	40617.0	0.030770454545454545	0.9303911	0.955189	3.7976968	-2.5187058	1.876406	2.0105333	15.791039	-1.3023479	-7.356506e-09	-0.008612177	-4.0690105e-09	-0.014171466	0.8504485	-0.24034464	7.70666	-2.840273	1.4754473	-0.0073024035	2.2357635	0.0	1.5884416	0.008985354	1320000	4524.649545907974
44	2.252528	3.1589396	10.505026	-3.5524151	5.99	8.953765	48.0	0.0	300.0	41216.0	0.03053037037037037	0.9426346	0.89759445	3.9880707	-2.6663506	1.8909659	2.0014997	16.518465	-1.1272662	-8.30471e-09	-0.00937909	-1.1189779e-08	-0.01610308	0.87448555	-0.22808236	7.476789	-2.3771567	1.4681449	-0.0076647997	2.0256133	0.0	1.5800471	0.009110896	1350000	4625.333573102951
45	2.4950914	3.8239865	13.002927	-3.4243999	4.72	6.4777775	24.0	0.0	300.0	41688.0	0.030208695652173913	0.91599137	0.86142796	3.7705884	-2.8755453	1.755326	1.9876426	15.745718	-1.404253	7.4471846e-09	-0.0068750074	6.1035155e-09	-0.009645673	0.92983145	-0.27103537	5.2444925	-1.838947	1.4604801	-0.008863926	2.9059846	0.0	1.5746531	0.009612855	1380000	4726.561183452606
46	2.4463701	2.700295	11.029368	-2.7701037	5.94	9.577911	60.0	0.0	300.0	42282.0	0.02998723404255319	0.9397906	0.88262707	4.011757	-2.3205748	1.4488633	1.5188847	14.351903	-1.833984	-5.8759735e-09	-0.008196477	-7.1207684e-09	-0.012341397	0.7587066	-0.2618144	7.9529862	-3.0365863	1.4516162	-0.009120703	2.2714667	0.0	1.5674083	0.008647673	1410000	4827.8566682338715
47	1.9332132	2.9101453	10.269494	-2.5861325	5.24	9.009018	41.0	0.0	300.0	42806.0	0.02972638888888889	0.87649965	0.8461999	3.7350016	-2.7323554	1.5857143	2.003707	15.733307	-3.2041903	-2.6675484e-09	-0.008572012	-6.1035155e-09	-0.0139254015	0.7460491	-0.24785721	7.251471	-3.1604857	1.4424955	-0.009840608	2.2862542	0.0	1.5410484	0.0088506555	1440000	4929.1860518455505
